,f_date,company,pct_change,article
1075,2018-09-17,"Amazon.com, Inc. (AMZN)",-0.0315502128533099,"Citi Research reiterates its Buy rating on Amazon (NASDAQ:AMZN) but suggests the tech giant should split into two companies to avoid U.S. antitrust scrutiny.
Analyst Mark May: “There has been greater noise of late regarding the desire to investigate and potentially regulate the company. By separating the retail and AWS businesses, Amazon could minimize or avoid the risk of increased regulatory pressure.”
May notes that President Trump is “obsessed” with Amazon.
The analyst estimates a roughly $400B enterprise value for Amazon’s retail segment and $600B for AWS. 
Target reaffirmed at $2,250, a 14% upside to Friday’s close.   
Amazon shares are down 0.7% premarket to $1,956.10.   
Previously: Amazon investigates employees bribes (Sept. 17)
Previously: Amazon launches Storefronts to promote small and mid-sized sellers (Sept. 17)
"
1076,2018-09-17,"Amazon.com, Inc. (AMZN)",-0.0315502128533099,"Amazon (NASDAQ:AMZN) launches Amazon Storefronts to promote small and medium-sized U.S. businesses.
The platform subset will feature goods from nearly 20K third-party sellers. Amazon will also broadcast a national TV commercial (the tech giant’s first) to help push Storefronts. 
The featured products range 25 categories from back to school to pet supplies to books. 
Amazon shares are down 0.4% premarket to $1,961.89.       
Previously: Amazon investigates employees bribes (Sept. 17)
"
1077,2018-09-17,"Amazon.com, Inc. (AMZN)",-0.0315502128533099,"Rooting out fake reviews and other seller scams, Amazon (NASDAQ:AMZN) is investigating suspected data leaks and bribes of its employees, which are particularly pronounced in China, WSJ reports.
In exchange for payments ranging from about $80 to more than $2,000, brokers for Amazon employees in Shenzhen are offering internal sales metrics and reviewers’ email addresses, as well as a service to delete negative reviews and restore banned Amazon accounts.
"
1078,2018-09-14,"Amazon.com, Inc. (AMZN)",-0.009890120484981698,"Jeff Bezos sidestepped a question on Thursday about the winner of Amazon's (NASDAQ:AMZN) second headquarters, but said the decision will be announced ""before the end of the year.""
The company previously selected 20 finalists in North America for HQ2, a recipient that will receive investment of $5B and 50K jobs.
Amazon's primary headquarters is located in Seattle, WA, a move partly inspired ""because of Microsoft.""
"
1079,2018-09-13,"Amazon.com, Inc. (AMZN)",-6.532914572863459e-05,"A detailed study indicates that pricing at Whole Foods is on average only about 0.8% lower than when Amazon (AMZN) acquired the company about 14 months ago.
Research firm Gordon Haskett compared a basket of the same 108 products to find only a 0.8% decline in prices at Whole Foods under Amazon's ownership.
When compared to the ""splashy"" price cut period right after Amazon closed on the Whole Foods deal, prices actually rose 1.3% over the last year.
The grocery store sector is having a rough day after Kroger (KR -9.9%) posted a disappointing guidance update earlier. Ingles Markets (IMKTA -4.6%), Weis Markets (WMK -3.2%), Sprouts Farmers Market (SFM -1.4%) and Smart & Final Stores (SFS -2.2%) are all lower on the day.
Previously: Kroger falls hard after guidance disappoints (Sept. 13)
"
1080,2018-09-13,"Amazon.com, Inc. (AMZN)",-6.532914572863459e-05,"Jet.com is upping the competition against Amazon (NASDAQ:AMZN) with a redesigned website, more merchandise, faster delivery and a slew of other upgrades.
Shoppers will see more local brands and personalized experiences that takes into account their zip code or suggests items based on past purchases.
The Walmart-owned (NYSE:WMT) site is also courting urban millennial customers through grocery initiatives.
"
1084,2018-09-10,"Amazon.com, Inc. (AMZN)",-0.00669030125009664,"Citi raises its Amazon (NASDAQ:AMZN) price target from $2,100 to $2,250, a 15% upside.
Analyst Mark May cites Prime membership growing 35% to 40% per annum. Citi expects Prime subscribers to reach 275M by 2029, up from 101M at the end of last year. 
The firm forecasts $633B in gross merchandise sales within the same growth period. 
Amazon shares are up 0.3% to $1,956.56.  
"
1085,2018-09-07,"Amazon.com, Inc. (AMZN)",-0.0031864785514027927,"Amazon (AMZN +0.1%) plans to open a cashierless Go store in New York, according to The Information.
Last night, the e-commerce giant posted at least four job listings related to an Amazon Go location in New York. The listings include assistant store manager, learning and development manager, and training lead associate. 
Amazon opened its first Go store earlier this year in Seattle. The company now has three in its hometown.  
Previously: Recode: Amazon planning six more Go stores this year (Feb. 22)
Previously: Amazon Go expands, price cut at Whole Foods (May 16)
Previously: Microsoft takes aim at Amazon Go (June 14)
"
1086,2018-09-07,"Amazon.com, Inc. (AMZN)",-0.0031864785514027927,"Amazon (AMZN +0.1%) has hired Heidi Klum and Tim Gunn from Project Runway for a new fashion show, according to The Hollywood Reporter.
The duo has been connected to Runway for 16 seasons but will now move on to create an “untitled global fashion competition series” at Amazon. 
The stars confirmed the move to the publication.
Amazon needs to boost its original programming to compete with existing and rising competition from Netflix (NFLX +1.4%), Apple (AAPL +0.4%), and Facebook (FB -0.3%).  
"
1089,2018-09-06,"Amazon.com, Inc. (AMZN)",-0.018302347073082734,"Whole Foods workers are attempting to unionize under new owner Amazon (AMZN -1.3%), according to The Wall Street Journal sources.
A group of workers will send an email today to other workers at most of the 490 Whole Foods stores urging support of the unionization drive. 
WSJ saw the letter, which says the organizers want to “collectively voice our concerns to Whole Foods Market and Amazon leadership.” 
Workers say Whole Foods stopped offering stock options to lower-level staff after Amazon’s entry. 
Amazon has opposed past union organizing efforts. Warehouse workers in Germany, Spain, and Poland held strikes around the Prime Day event.  
Previously: Senator Sanders introduces the BEZOS bill (Sept. 5)
"
1090,2018-09-06,"Amazon.com, Inc. (AMZN)",-0.018302347073082734,"Amazon’s (NASDAQ:AMZN) Japan unit teams with startup Nippon Pay to launch Amazon Pay at dozens of small businesses in Tokyo and Fukuoka.
Nippon Pay provides the tablet a merchant uses to scan the QR code that appears on the customer’s smartphone. 
Amazon uses QR code payments in its physical Amazon Books stores in the US but the Japan launch marks the first time the service was available in a nongroup retailer.
Cashless payments have a lot of room to grow in Japan, which uses credit cards and other cashless systems for only about 20% of all consumer payments. China’s rate is 60% and South Korea stands at 90%. 
Local competitors: PayPay (a JF between Yahoo Japan and SoftBank), Rakuten, cellphone provider NTTDocomo, and chat app Line all offer competing cashless systems.  
Amazon shares are up 0.6% premarket to $2,006.70.  
"
1092,2018-09-05,"Amazon.com, Inc. (AMZN)",-0.02191215722446987,"Senator Bernie Sanders introduces his new BEZOS legislation with a press conference today.
BEZOS stands for Stop Bad Employers by Zeroing Out Subsidies and is a not subtle message to Amazon’s (NASDAQ:AMZN) Jeff Bezos. 
Sanders says the bill is to create a “100 percent tax on corporations with 500 or more employees equal to the amount of federal benefits received by their low-wage workers.” 
Sanders has accused Amazon of “corporate welfare.” Amazon responded with a lengthy blog post claiming $15/hour pay for its full-time workers and criticizing Sanders’ use of the antiquated term “food stamps.”  
Amazon shares are down 1.3% to $2,012.68.   
Previously: Amazon responds to Senator Sanders ""corporate welfare"" claims (Aug. 29)
"
1123,2018-08-15,"Amazon.com, Inc. (AMZN)",-0.01928998960072932,"Amazon (AMZN -2%) and Microsoft’s (MSFT -2.3%) tie-up is now available to U.S. users as a public preview.
Cortana and Alexa now have access to each other’s functions like Alexa managing Outlook emails and Cortana ordering from Amazon. Some features won’t work right away, and the companies are asking for feedback on how to make the integration better for customers.
Echo owners can access Cortana through Alexa and Windows 10 PC and Samsung Harman Kardon Invoke speaker owners can get to Alexa through Cortana.
The two companies first announced the plan about a year ago to take on Google’s Assistant and, to a lesser extent, Apple’s Siri.
Siri existed first with a 2014 debut but hasn’t kept up with the crowd as developers headed to other assistants to develop third-party integrations.
Alexa has over 45K skills and Cortana has over 450.
Previously: WSJ: Microsoft retooling Cortana, Alexa collab could launch this week (Aug. 14)
Previously: Amazon's smart speaker share fell in Q2 while Google grew (Aug. 15)
"
1124,2018-08-15,"Amazon.com, Inc. (AMZN)",-0.01928998960072932,"Amazon (AMZN -2.1%) wants to turn its Twitch gaming property into a broader video service to take on Alphabet’s (GOOG -2.4%)(GOOGL -2.3%) YouTube, according to Bloomberg.
In recent months, Amazon has pursued exclusive livestreaming deals with dozens of popular personalities and media companies with many having large YouTube followings. Twitch is offering minimum guarantees of up to a few million per year plus a share of future ad sales and subscription revenue. 
Amazon would require a minimum number of hours of livestreaming a weak, which has caused some resistance among the talent but hasn’t kept a few deals from closing. YouTube’s Tanner Braungardt, who has 4M followers, signed on to Twitch. 
The NBA has struck a deal to stream minor league games on the platform. 
Sources say Twitch CEO Emmett Shear has a goal of $1B in ad sales, over double its current sales.   
YouTube has about 1.9B monthly viewers and Twitch gets about 15M a day.      
"
